customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,multiple_lines,online_security,tech_support,streaming_tv,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-118396,Male,0,No,No,54,Month-to-month,DSL,No,No,Yes,No,No,Electronic check,49.85,2706.68,0
CUST-118397,Female,0,Yes,No,50,Month-to-month,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Credit card (automatic),75.59,3781.05,0
CUST-118398,Female,0,Yes,No,18,One year,No,Yes,No,No internet service,No,Yes,Credit card (automatic),20.16,369.69,0
CUST-118399,Female,0,No,No,32,Month-to-month,Fiber optic,Yes,No,Yes,No internet service,Yes,Mailed check,68.92,2198.77,1
CUST-118400,Male,1,No,Yes,37,Month-to-month,Fiber optic,Yes,No,No,No,No,Electronic check,77.38,2850.53,1
CUST-118401,Female,0,Yes,Yes,58,Month-to-month,No,Yes,No internet service,No,No,No,Credit card (automatic),27.24,1583.59,0
CUST-118402,Female,0,No,No,61,One year,DSL,Yes,No,No,No,Yes,Credit card (automatic),47.31,2905.14,0
CUST-118403,Male,0,Yes,Yes,56,One year,DSL,No,No internet service,No,No,Yes,Electronic check,47.5,2607.91,1
CUST-118404,Female,1,No,Yes,25,One year,Fiber optic,No,Yes,Yes,No internet service,Yes,Bank transfer (automatic),80.72,2025.49,0
CUST-118405,Female,0,No,No,49,Month-to-month,No,Yes,No,No internet service,No internet service,Yes,Credit card (automatic),29.87,1470.99,0
CUST-118406,Female,1,Yes,Yes,6,Two year,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Credit card (automatic),90.89,558.17,0
CUST-118407,Female,0,No,No,68,One year,DSL,No,No,No,No internet service,Yes,Bank transfer (automatic),52.51,3588.75,0
CUST-118408,Male,0,Yes,No,35,One year,DSL,No,No,No internet service,No internet service,No,Credit card (automatic),47.15,1634.38,0
CUST-118409,Male,1,Yes,No,7,Month-to-month,No,No,No,Yes,Yes,No,Credit card (automatic),26.19,160.72,0
CUST-118410,Male,0,Yes,No,40,Month-to-month,DSL,Yes,No internet service,No,No internet service,No,Electronic check,62.74,2501.04,1
CUST-118411,Male,1,Yes,No,45,One year,DSL,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),71.71,3276.07,0
CUST-118412,Male,0,Yes,No,62,Month-to-month,DSL,No,No,No,No,No,Electronic check,40.74,2545.12,0
CUST-118413,Female,0,Yes,No,7,One year,Fiber optic,Yes,No,No internet service,No internet service,Yes,Bank transfer (automatic),75.72,513.58,0
CUST-118414,Male,0,Yes,No,0,Month-to-month,DSL,No,Yes,Yes,No,Yes,Electronic check,48.34,0.0,1
CUST-118415,Female,0,Yes,No,27,One year,DSL,No,No internet service,No internet service,No,No,Electronic check,40.93,1123.34,0
CUST-118416,Male,0,Yes,No,1,One year,Fiber optic,No,No,No internet service,No internet service,No,Bank transfer (automatic),64.46,49.73,1
CUST-118417,Female,0,Yes,No,32,Month-to-month,Fiber optic,No,No internet service,No,No internet service,Yes,Credit card (automatic),70.3,2245.22,1
CUST-118418,Female,0,Yes,No,40,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),87.99,3498.18,1
CUST-118419,Male,0,No,Yes,36,One year,Fiber optic,Yes,No,No,Yes,Yes,Bank transfer (automatic),89.05,3208.22,1
CUST-118420,Male,0,No,No,2,Month-to-month,No,No,No,No,Yes,Yes,Electronic check,32.43,56.95,0
CUST-118421,Female,0,Yes,No,15,Month-to-month,DSL,Yes,No internet service,No,Yes,No,Electronic check,51.57,757.86,1
CUST-118422,Female,0,Yes,No,31,Month-to-month,No,No,Yes,No,Yes,Yes,Electronic check,36.49,1131.57,0
CUST-118423,Female,0,No,No,43,Month-to-month,Fiber optic,No,Yes,No internet service,No,Yes,Credit card (automatic),74.51,3219.31,1
CUST-118424,Female,1,Yes,No,5,Month-to-month,DSL,No,Yes,Yes,No,No,Bank transfer (automatic),56.77,279.38,0
CUST-118425,Male,0,No,Yes,53,Month-to-month,DSL,No,No,No,No internet service,Yes,Credit card (automatic),52.43,2794.46,0
CUST-118426,Female,0,Yes,No,69,Month-to-month,Fiber optic,No,Yes,No,No internet service,Yes,Mailed check,81.5,5600.34,1
CUST-118427,Male,0,Yes,Yes,30,Month-to-month,DSL,No,No internet service,No internet service,No,No,Bank transfer (automatic),36.23,1122.33,0
CUST-118428,Female,1,No,Yes,15,Month-to-month,No,Yes,No,No,No,No,Credit card (automatic),33.58,511.54,0
CUST-118429,Female,0,Yes,No,15,One year,DSL,No,Yes,No,Yes,Yes,Credit card (automatic),64.11,966.93,0
CUST-118430,Male,0,Yes,No,33,Two year,DSL,No,No,Yes,Yes,Yes,Electronic check,54.03,1787.36,0
CUST-118431,Female,0,No,No,0,Two year,DSL,Yes,No,Yes,No,Yes,Mailed check,44.47,29.54,0
CUST-118432,Female,1,Yes,No,21,Month-to-month,DSL,No,Yes,Yes,No,Yes,Credit card (automatic),55.3,1168.19,1
CUST-118433,Male,0,Yes,No,12,Month-to-month,DSL,No,No,Yes,No internet service,Yes,Credit card (automatic),50.73,627.91,1
CUST-118434,Female,0,Yes,No,72,Two year,No,No,Yes,No,Yes,Yes,Mailed check,41.84,3023.37,0
CUST-118435,Female,0,Yes,No,31,Two year,DSL,Yes,No,No internet service,No,No,Bank transfer (automatic),43.18,1335.65,0
CUST-118436,Female,1,Yes,No,58,One year,DSL,No,Yes,No internet service,Yes,No,Electronic check,56.28,3291.94,0
CUST-118437,Male,0,No,Yes,7,Month-to-month,Fiber optic,No,Yes,No,No internet service,No,Electronic check,89.04,632.32,1
CUST-118438,Male,1,No,No,20,Month-to-month,No,Yes,No,No,Yes,Yes,Credit card (automatic),27.61,550.48,1
CUST-118439,Male,1,Yes,No,33,One year,DSL,Yes,Yes,No,No internet service,No,Bank transfer (automatic),57.59,1885.63,0
CUST-118440,Female,0,No,No,1,One year,Fiber optic,No,Yes,No,No,Yes,Bank transfer (automatic),78.82,52.74,1
CUST-118441,Female,0,No,Yes,19,Month-to-month,DSL,No,Yes,Yes,Yes,No,Mailed check,66.33,1264.94,0
CUST-118442,Male,0,Yes,No,29,Month-to-month,DSL,No,No internet service,No,Yes,Yes,Bank transfer (automatic),57.05,1666.81,1
CUST-118443,Female,1,No,No,2,One year,No,No,Yes,No internet service,No,No,Credit card (automatic),32.3,27.17,0
CUST-118444,Male,0,No,Yes,0,Month-to-month,DSL,No,Yes,Yes,Yes,Yes,Credit card (automatic),65.89,0.0,1
CUST-118445,Male,0,No,No,51,Month-to-month,No,Yes,No,Yes,Yes,No,Electronic check,44.04,2227.8,0
CUST-118446,Male,0,Yes,No,34,Month-to-month,DSL,No,Yes,Yes,Yes,Yes,Electronic check,61.04,2068.73,1
CUST-118447,Male,0,Yes,No,7,Month-to-month,No,Yes,No,No,Yes,No,Credit card (automatic),36.87,243.68,0
CUST-118448,Female,0,No,No,59,Two year,DSL,Yes,Yes,No,No,Yes,Bank transfer (automatic),62.11,3647.93,0
CUST-118449,Female,0,No,Yes,62,Month-to-month,No,Yes,No internet service,Yes,No internet service,Yes,Bank transfer (automatic),32.55,2001.3,0
CUST-118450,Male,0,No,No,26,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Bank transfer (automatic),85.55,2220.85,1
CUST-118451,Female,0,Yes,Yes,7,Month-to-month,No,Yes,No,Yes,No,Yes,Mailed check,31.07,233.24,0
CUST-118452,Male,1,No,Yes,69,One year,Fiber optic,No,No,Yes,No,No,Credit card (automatic),66.86,4621.06,0
CUST-118453,Male,0,Yes,Yes,46,Two year,Fiber optic,No,No,Yes,Yes,Yes,Bank transfer (automatic),85.23,3905.42,0
CUST-118454,Female,0,No,Yes,20,Two year,No,Yes,No internet service,Yes,No,No,Electronic check,36.04,704.79,0
CUST-118455,Male,0,No,No,51,Month-to-month,Fiber optic,Yes,No,No,No,No,Electronic check,85.31,4368.6,1
CUST-118456,Male,0,Yes,Yes,11,Two year,No,Yes,No,No,Yes,Yes,Mailed check,38.34,417.13,0
CUST-118457,Male,0,No,Yes,60,Two year,Fiber optic,No,Yes,No,No,No,Electronic check,69.68,4185.99,0
CUST-118458,Female,1,Yes,Yes,57,Month-to-month,Fiber optic,No,Yes,No,Yes,Yes,Electronic check,75.61,4290.07,1
CUST-118459,Female,0,Yes,No,60,One year,No,No,No internet service,No internet service,Yes,Yes,Mailed check,30.44,1800.58,0
CUST-118460,Female,0,No,Yes,5,Month-to-month,No,Yes,No internet service,Yes,No,Yes,Bank transfer (automatic),36.97,157.65,0
CUST-118461,Female,0,No,Yes,26,One year,DSL,Yes,No,No,Yes,Yes,Electronic check,61.95,1597.66,0
CUST-118462,Male,0,Yes,No,1,Month-to-month,DSL,Yes,No internet service,Yes,No,Yes,Electronic check,56.38,16.4,1
CUST-118463,Male,0,Yes,No,52,Month-to-month,No,No,No,No,No internet service,Yes,Mailed check,23.06,1182.38,0
CUST-118464,Female,1,No,No,19,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Credit card (automatic),95.47,1841.48,1
CUST-118465,Female,1,Yes,No,68,Month-to-month,DSL,No,No,Yes,No internet service,No,Credit card (automatic),41.26,2846.16,0
CUST-118466,Male,0,No,No,49,Month-to-month,DSL,Yes,No,No,No,No,Electronic check,48.71,2408.2,0
CUST-118467,Male,0,No,No,34,Month-to-month,No,Yes,No,No,Yes,Yes,Credit card (automatic),42.62,1469.82,0
CUST-118468,Female,0,Yes,No,71,Month-to-month,Fiber optic,No,No,No,No,No,Mailed check,70.15,4958.61,0
CUST-118469,Female,0,No,No,45,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,84.21,3782.36,1
CUST-118470,Female,0,Yes,No,59,Two year,No,No,No,No internet service,Yes,Yes,Bank transfer (automatic),27.24,1625.98,0
CUST-118471,Female,1,No,No,51,Month-to-month,Fiber optic,No,Yes,No,No internet service,No,Credit card (automatic),65.15,3311.52,1
CUST-118472,Female,0,No,No,4,Month-to-month,Fiber optic,No,No,No,Yes,No,Electronic check,88.59,370.58,1
CUST-118473,Male,0,No,No,28,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Yes,Electronic check,80.84,2257.91,1
CUST-118474,Female,0,No,No,67,Month-to-month,Fiber optic,No,No internet service,No,Yes,No,Electronic check,77.26,5217.99,0
CUST-118475,Male,0,Yes,No,23,Month-to-month,DSL,Yes,Yes,No,No,No,Mailed check,65.09,1521.91,0
CUST-118476,Female,0,No,No,35,Month-to-month,No,No,No,Yes,No,No,Electronic check,24.07,865.07,0
CUST-118477,Male,0,Yes,No,66,Month-to-month,DSL,No,No internet service,Yes,Yes,No,Credit card (automatic),61.25,4049.23,0
CUST-118478,Male,0,No,No,49,One year,No,No,Yes,No,No internet service,No,Bank transfer (automatic),27.76,1341.94,0
CUST-118479,Male,0,No,No,7,Month-to-month,No,No,No internet service,No,No,No,Credit card (automatic),26.58,201.39,0
CUST-118480,Male,0,Yes,Yes,56,One year,DSL,No,No,No,Yes,Yes,Electronic check,57.65,3214.24,0
CUST-118481,Female,0,No,No,29,Two year,DSL,Yes,No,No,No,Yes,Credit card (automatic),45.7,1311.24,0
CUST-118482,Female,0,No,No,5,Two year,DSL,Yes,No,No,Yes,Yes,Credit card (automatic),70.59,344.79,0
CUST-118483,Male,0,No,No,57,Month-to-month,DSL,Yes,No,No,No internet service,Yes,Bank transfer (automatic),54.7,3137.82,0
CUST-118484,Male,0,No,No,15,One year,DSL,No,No internet service,No,No,No,Mailed check,44.38,661.17,0
CUST-118485,Male,0,Yes,No,3,Month-to-month,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,89.76,262.76,1
CUST-118486,Female,0,No,Yes,7,Month-to-month,No,No,Yes,No,Yes,No,Mailed check,36.61,280.0,1
CUST-118487,Male,0,Yes,Yes,66,Month-to-month,Fiber optic,No,No,No,Yes,No,Mailed check,79.57,5227.25,0
CUST-118488,Male,0,Yes,No,58,Two year,No,No,No,No,Yes,No,Credit card (automatic),29.0,1677.47,0
CUST-118489,Female,0,No,No,71,Month-to-month,Fiber optic,No,No internet service,No,Yes,Yes,Bank transfer (automatic),78.58,5612.09,0
CUST-118490,Male,0,Yes,No,29,Month-to-month,Fiber optic,Yes,No internet service,No,No,Yes,Bank transfer (automatic),87.9,2533.59,1
CUST-118491,Female,1,No,No,38,Month-to-month,DSL,Yes,No,No,No,No,Credit card (automatic),40.43,1511.35,1
CUST-118492,Male,0,No,No,0,Month-to-month,Fiber optic,Yes,No internet service,Yes,No,No,Bank transfer (automatic),87.39,9.91,1
CUST-118493,Male,1,No,No,33,Month-to-month,Fiber optic,No,No,Yes,Yes,No,Mailed check,85.61,2818.2,1
CUST-118494,Female,0,No,Yes,72,Month-to-month,DSL,Yes,No,No,No internet service,Yes,Mailed check,60.62,4371.73,0
CUST-118495,Female,0,Yes,No,65,One year,Fiber optic,No,No,No,Yes,No,Bank transfer (automatic),80.85,5273.19,0
CUST-118496,Male,0,Yes,No,23,One year,DSL,Yes,No,No,Yes,Yes,Electronic check,59.9,1388.97,0
CUST-118497,Female,0,No,Yes,32,Two year,Fiber optic,No,Yes,No,Yes,Yes,Bank transfer (automatic),76.3,2448.11,0
CUST-118498,Male,0,Yes,No,66,Month-to-month,DSL,Yes,Yes,Yes,No,Yes,Electronic check,66.81,4383.11,0
CUST-118499,Female,0,No,Yes,26,Two year,No,No,No,No,No,No,Electronic check,22.99,644.22,0
CUST-118500,Female,0,Yes,Yes,47,Two year,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Credit card (automatic),76.3,3585.03,0
CUST-118501,Female,1,Yes,No,27,Two year,Fiber optic,Yes,No,No internet service,Yes,Yes,Bank transfer (automatic),92.73,2498.2,0
CUST-118502,Female,1,Yes,Yes,49,Two year,No,No,Yes,No,No,No,Mailed check,18.0,890.13,0
CUST-118503,Female,0,Yes,No,16,One year,Fiber optic,No,No,No internet service,Yes,No,Electronic check,74.88,1191.45,0
CUST-118504,Female,0,Yes,No,55,One year,Fiber optic,No,No,No,Yes,Yes,Credit card (automatic),81.66,4504.1,0
CUST-118505,Male,0,No,No,16,Two year,No,Yes,No,No,Yes,Yes,Bank transfer (automatic),41.68,637.96,0
CUST-118506,Female,0,Yes,No,30,Month-to-month,Fiber optic,No,No,No internet service,Yes,Yes,Electronic check,64.97,1920.28,1
CUST-118507,Female,0,Yes,No,47,Month-to-month,Fiber optic,No,No,Yes,Yes,Yes,Credit card (automatic),93.1,4378.59,0
CUST-118508,Female,1,Yes,Yes,40,Month-to-month,DSL,No,No,No,No,No,Mailed check,43.62,1744.71,0
CUST-118509,Male,0,No,No,30,Month-to-month,Fiber optic,No,Yes,No,No,Yes,Bank transfer (automatic),82.1,2472.68,0
CUST-118510,Female,0,Yes,Yes,38,Two year,Fiber optic,No,No,No,No internet service,No,Credit card (automatic),73.95,2799.97,0
CUST-118511,Male,0,No,Yes,23,One year,DSL,No,No internet service,No,No,No,Mailed check,58.81,1381.94,0
CUST-118512,Female,0,No,No,36,One year,Fiber optic,Yes,No,No internet service,No,No,Credit card (automatic),75.27,2693.96,0
CUST-118513,Female,0,No,Yes,9,Month-to-month,DSL,No,Yes,No,No,No,Mailed check,48.41,450.35,0
CUST-118514,Male,0,Yes,No,42,Month-to-month,DSL,No,No,No,No,Yes,Bank transfer (automatic),34.19,1418.7,0
CUST-118515,Male,0,No,No,54,Month-to-month,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,88.3,4749.57,1
CUST-118516,Female,0,Yes,No,27,Month-to-month,Fiber optic,No,No,No,No,Yes,Electronic check,76.73,2075.47,1
CUST-118517,Female,0,Yes,No,60,Two year,DSL,No,Yes,No,Yes,No,Credit card (automatic),59.25,,0
CUST-118518,Female,0,No,Yes,70,One year,DSL,No,Yes,Yes,Yes,No,Credit card (automatic),56.68,3979.27,0
CUST-118519,Male,0,Yes,No,54,Month-to-month,Fiber optic,Yes,No internet service,No,Yes,No,Electronic check,97.29,5284.93,1
CUST-118520,Male,0,Yes,No,12,Month-to-month,Fiber optic,No,Yes,No,Yes,No,Bank transfer (automatic),83.7,998.88,1
CUST-118521,Male,0,Yes,No,38,Month-to-month,No,No,Yes,No,Yes,Yes,Credit card (automatic),38.95,1497.29,0
CUST-118522,Female,0,No,No,37,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Yes,Electronic check,90.75,3339.87,1
CUST-118523,Female,0,Yes,No,42,Two year,DSL,Yes,Yes,Yes,No,No,Credit card (automatic),70.44,2955.02,0
CUST-118524,Female,1,Yes,No,40,Two year,Fiber optic,No,No,No,No,Yes,Electronic check,77.14,3054.45,0
CUST-118525,Female,0,No,Yes,55,Month-to-month,Fiber optic,No,No internet service,No,Yes,Yes,Bank transfer (automatic),80.55,4432.17,1
CUST-118526,Female,0,No,No,64,Month-to-month,DSL,No,Yes,Yes,No internet service,No,Bank transfer (automatic),48.03,3070.74,0
CUST-118527,Male,0,No,No,68,Month-to-month,DSL,No,No,Yes,Yes,No,Electronic check,65.48,4445.79,0
CUST-118528,Female,1,Yes,No,17,Month-to-month,DSL,Yes,No,No,No,No,Bank transfer (automatic),54.66,987.63,1
CUST-118529,Female,0,Yes,Yes,66,One year,DSL,Yes,No,No,Yes,No,Bank transfer (automatic),62.81,4117.82,0
CUST-118530,Female,0,No,Yes,27,Month-to-month,Fiber optic,No,Yes,No,Yes,Yes,Mailed check,79.54,2149.7,1
CUST-118531,Male,0,No,No,56,One year,DSL,Yes,No,No,Yes,Yes,Electronic check,69.89,3956.23,0
CUST-118532,Female,0,No,No,4,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Electronic check,72.73,300.76,1
CUST-118533,Female,1,No,No,34,One year,No,Yes,No internet service,No,Yes,Yes,Electronic check,29.88,1014.2,0
CUST-118534,Male,0,No,Yes,44,Month-to-month,Fiber optic,No,No,No,No internet service,No,Mailed check,57.37,2519.32,1
CUST-118535,Male,0,No,Yes,30,Two year,Fiber optic,No,Yes,No internet service,Yes,No,Bank transfer (automatic),92.31,2799.83,0
CUST-118536,Male,0,Yes,No,68,Two year,Fiber optic,No,No,Yes,No,No,Electronic check,69.05,4721.24,0
CUST-118537,Male,0,No,Yes,28,Month-to-month,Fiber optic,No,No,Yes,Yes,Yes,Bank transfer (automatic),81.37,2289.53,1
CUST-118538,Female,0,No,Yes,57,Two year,Fiber optic,Yes,No,No internet service,No,No,Bank transfer (automatic),72.11,4097.06,0
CUST-118539,Male,1,Yes,Yes,40,Month-to-month,DSL,Yes,Yes,Yes,Yes,Yes,Electronic check,91.14,3643.36,0
CUST-118540,Male,0,Yes,No,22,Two year,No,No,No,No,Yes,No,Bank transfer (automatic),28.23,630.37,0
CUST-118541,Female,0,No,No,7,One year,DSL,No,Yes,No,No,Yes,Bank transfer (automatic),51.89,352.01,0
CUST-118542,Male,1,Yes,No,48,Month-to-month,DSL,No,No,Yes,No,Yes,Mailed check,49.29,2369.87,0
CUST-118543,Male,0,No,No,24,Two year,DSL,No,No,No internet service,Yes,Yes,Bank transfer (automatic),52.78,1302.52,0
CUST-118544,Male,0,No,Yes,60,Month-to-month,Fiber optic,No,No,No internet service,No internet service,No,Credit card (automatic),84.53,5074.37,1
CUST-118545,Female,0,No,No,38,Month-to-month,DSL,No,No internet service,Yes,Yes,No,Credit card (automatic),55.73,2105.76,0
CUST-118546,Male,0,Yes,No,6,Month-to-month,DSL,Yes,Yes,No internet service,Yes,No,Credit card (automatic),69.44,417.94,0
CUST-118547,Male,0,Yes,No,63,Month-to-month,No,No,No,No,No internet service,No,Electronic check,20.39,1264.46,0
CUST-118548,Male,0,Yes,Yes,55,Month-to-month,Fiber optic,No,Yes,No,Yes,Yes,Electronic check,81.32,4475.9,1
CUST-118549,Male,1,Yes,No,13,Month-to-month,DSL,No,No,No internet service,No,Yes,Credit card (automatic),50.76,638.88,0
CUST-118550,Female,0,No,No,10,One year,DSL,Yes,No,No internet service,No internet service,No,Bank transfer (automatic),59.18,596.68,0
CUST-118551,Female,1,Yes,No,54,One year,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Credit card (automatic),87.01,4672.56,0
CUST-118552,Female,0,Yes,No,15,Month-to-month,DSL,No,Yes,No,No internet service,Yes,Credit card (automatic),54.02,800.13,1
CUST-118553,Female,1,No,No,40,Two year,DSL,Yes,Yes,Yes,No internet service,Yes,Credit card (automatic),70.27,2825.84,0
CUST-118554,Male,0,No,No,25,Two year,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),39.08,974.05,0
CUST-118555,Male,0,Yes,Yes,21,One year,DSL,No,No,No,Yes,Yes,Credit card (automatic),55.46,1181.11,0
CUST-118556,Male,0,No,No,38,Two year,No,No,No,Yes,Yes,Yes,Electronic check,37.24,1401.89,0
CUST-118557,Female,0,Yes,Yes,19,Month-to-month,No,Yes,No internet service,No,Yes,Yes,Credit card (automatic),36.64,697.41,0
CUST-118558,Female,1,No,No,46,Month-to-month,DSL,Yes,Yes,No,No,Yes,Mailed check,50.86,2349.59,1
CUST-118559,Female,0,Yes,No,58,Two year,DSL,No,No,No,No,No,Mailed check,47.26,2754.98,0
CUST-118560,Male,0,Yes,No,20,One year,DSL,No,Yes,No,No internet service,Yes,Mailed check,42.6,823.48,0
CUST-118561,Female,0,Yes,No,12,One year,DSL,No,Yes,Yes,Yes,No,Electronic check,70.71,857.37,0
CUST-118562,Male,0,No,No,60,Two year,DSL,No,Yes,No internet service,No,No,Mailed check,41.15,2457.94,0
CUST-118563,Female,0,Yes,No,60,Month-to-month,DSL,No,No,Yes,Yes,Yes,Bank transfer (automatic),64.84,3895.88,0
CUST-118564,Female,0,Yes,No,47,Two year,DSL,No,No,No,No,No,Electronic check,42.44,2004.92,0
CUST-118565,Male,0,Yes,No,32,Month-to-month,DSL,No,No,Yes,No internet service,No,Bank transfer (automatic),50.46,1609.68,0
CUST-118566,Male,0,Yes,No,27,Two year,Fiber optic,Yes,No,No,No internet service,Yes,Bank transfer (automatic),71.05,1924.19,0
CUST-118567,Male,0,No,No,15,Two year,Fiber optic,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),91.3,1383.93,0
CUST-118568,Female,0,Yes,No,29,Month-to-month,Fiber optic,No,No internet service,Yes,No internet service,Yes,Mailed check,75.18,2158.52,1
CUST-118569,Female,0,Yes,No,7,Month-to-month,DSL,Yes,Yes,Yes,Yes,No,Mailed check,68.86,474.95,1
CUST-118570,Female,0,No,No,10,Two year,No,Yes,Yes,No,No,Yes,Bank transfer (automatic),38.73,395.44,0
CUST-118571,Female,0,No,No,44,Two year,DSL,No,No internet service,No,No internet service,No,Mailed check,47.25,2084.17,0
CUST-118572,Male,0,Yes,No,49,Two year,DSL,Yes,No,Yes,No,Yes,Electronic check,62.05,2993.39,0
CUST-118573,Female,0,Yes,No,54,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,94.13,5073.92,0
CUST-118574,Male,0,Yes,No,1,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Electronic check,64.95,82.82,1
CUST-118575,Female,0,No,No,0,Two year,DSL,Yes,Yes,Yes,Yes,No,Electronic check,74.58,0.0,0
CUST-118576,Male,0,No,No,34,One year,No,No,No,No internet service,Yes,No,Bank transfer (automatic),32.75,1108.82,0
CUST-118577,Female,1,No,No,52,Month-to-month,DSL,No,Yes,No,Yes,No,Credit card (automatic),57.2,2980.95,0
CUST-118578,Male,0,No,No,69,Month-to-month,Fiber optic,No,Yes,No,Yes,Yes,Mailed check,79.13,5459.12,1
CUST-118579,Female,0,Yes,No,53,Month-to-month,Fiber optic,No,No,No,Yes,Yes,Electronic check,82.43,4387.46,0
CUST-118580,Male,0,No,Yes,56,One year,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Electronic check,79.81,4477.83,0
CUST-118581,Male,0,Yes,No,29,Month-to-month,No,Yes,No,No internet service,Yes,No,Electronic check,43.33,1244.66,1
